fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,climate,color,sink,heightOffset
1913,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,570,358,57085358102,85,102,Tigonus,570.6640625,-358.203125,54,Subtropical,Brown,0.5,
1917,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,593,370,5938837011,88,11,Tigonus,593.6875,-370.9140625,-159,Subtropical,Brown,0.5,
1919,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,562,329,5624832998,48,98,Tigonus,562.375,-329.234375,68,Subtropical,Brown,0.5,
1921,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,599,371,5999437198,94,98,Tigonus,599.734375,-371.234375,45,Subtropical,Brown,0.5,
1922,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,545,350,5454135033,41,33,Tigonus,545.3203125,-350.7421875,78,Subtropical,Brown,0.5,
1923,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,536,350,53684350110,84,110,Tigonus,536.65625,-350.140625,-75,Subtropical,Brown,0.5,
1924,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,483,357,4830235753,2,53,Tigonus,483.015625,-357.5859375,100,Subtropical,Brown,0.5,
1927,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,595,383,5952238389,22,89,Tigonus,595.171875,-383.3046875,77,Subtropical,Brown,0.5,
1929,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,528,345,5289634581,96,81,Tigonus,528.75,-345.3671875,164,Subtropical,Brown,0.5,
1932,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,559,327,55912327102,12,102,Tigonus,559.09375,-327.203125,55,Subtropical,Brown,0.5,
1933,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,504,345,50412834568,128,68,Tigonus,505.0,-345.46875,-164,Subtropical,Brown,0.5,
1934,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,552,343,55274343111,74,111,Tigonus,552.578125,-343.1328125,98,Subtropical,Brown,0.5,
1935,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,536,334,53693334124,93,124,Tigonus,536.7265625,-334.03125,108,Subtropical,Brown,0.5,
1936,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,565,308,56529308122,29,122,Tigonus,565.2265625,-308.046875,102,Subtropical,Brown,0.5,
1937,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,560,314,5607631491,76,91,Tigonus,560.59375,-314.2890625,-143,Subtropical,Brown,0.5,
1940,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,567,364,5670636415,6,15,Tigonus,567.046875,-364.8828125,-58,Subtropical,Brown,0.5,
1943,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,514,353,5144135342,41,42,Tigonus,514.3203125,-353.671875,-93,Subtropical,Brown,0.5,
1946,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,562,349,56210434999,104,99,Tigonus,562.8125,-349.2265625,52,Subtropical,Brown,0.5,
1949,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,534,338,5342533896,25,96,Tigonus,534.1953125,-338.25,89,Subtropical,Brown,0.5,
1953,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,570,354,5703335476,33,76,Tigonus,570.2578125,-354.40625,132,Subtropical,Brown,0.5,
1956,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,604,386,6049638687,96,87,Tigonus,604.75,-386.3203125,96,Subtropical,Brown,0.5,
1957,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,551,324,5515632472,56,72,Tigonus,551.4375,-324.4375,94,Subtropical,Brown,0.5,
1958,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,593,380,5930738018,7,18,Tigonus,593.0546875,-380.859375,-18,Subtropical,Brown,0.5,
1959,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,530,346,53044346113,44,113,Tigonus,530.34375,-346.1171875,82,Subtropical,Brown,0.5,
1960,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,559,359,55910635955,106,55,Tigonus,559.828125,-359.5703125,-127,Subtropical,Brown,0.5,
1961,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,573,357,5732535701,25,1,Tigonus,573.1953125,-357.9921875,1,Subtropical,Brown,0.5,
1964,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,568,359,5680335997,3,97,Tigonus,568.0234375,-359.2421875,-101,Subtropical,Brown,0.5,
1965,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,590,360,5906436035,64,35,Tigonus,590.5,-360.7265625,-62,Subtropical,Brown,0.5,
1967,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,581,294,5813229487,32,87,Tigonus,581.25,-294.3203125,42,Subtropical,Brown,0.5,
1971,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,575,307,5751830762,18,62,Tigonus,575.140625,-307.515625,78,Subtropical,Brown,0.5,
1972,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,593,364,59312436491,124,91,Tigonus,593.96875,-364.2890625,55,Subtropical,Brown,0.5,
1973,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,594,361,59411236140,112,40,Tigonus,594.875,-361.6875,81,Subtropical,Brown,0.5,
1977,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,566,344,56611034448,110,48,Tigonus,566.859375,-344.625,-64,Subtropical,Brown,0.5,
1978,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,581,353,5814935386,49,86,Tigonus,581.3828125,-353.328125,-17,Subtropical,Brown,0.5,
1979,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,603,381,6037638144,76,44,Tigonus,603.59375,-381.65625,58,Subtropical,Brown,0.5,
1980,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,566,305,5664630561,46,61,Tigonus,566.359375,-305.5234375,-82,Subtropical,Brown,0.5,
1983,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,573,371,57371371108,71,108,Tigonus,573.5546875,-371.15625,71,Subtropical,Brown,0.5,
1984,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,549,367,54910336755,103,55,Tigonus,549.8046875,-367.5703125,180,Subtropical,Brown,0.5,
1985,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,585,369,5855636933,56,33,Tigonus,585.4375,-369.7421875,-21,Subtropical,Brown,0.5,
1987,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,570,319,57068319119,68,119,Tigonus,570.53125,-319.0703125,7,Subtropical,Brown,0.5,
1988,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,583,294,58310829460,108,60,Tigonus,583.84375,-294.53125,176,Subtropical,Brown,0.5,
1989,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,568,359,5687435920,74,20,Tigonus,568.578125,-359.84375,-112,Subtropical,Brown,0.5,
1990,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,548,358,5486135862,61,62,Tigonus,548.4765625,-358.515625,-137,Subtropical,Brown,0.5,
1992,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,533,357,5333835770,38,70,Tigonus,533.296875,-357.453125,-3,Subtropical,Brown,0.5,
1993,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,590,360,5902736070,27,70,Tigonus,590.2109375,-360.453125,-35,Subtropical,Brown,0.5,
1994,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,541,334,5417233424,72,24,Tigonus,541.5625,-334.8125,82,Subtropical,Brown,0.5,
1995,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,555,341,5552234143,22,43,Tigonus,555.171875,-341.6640625,-75,Subtropical,Brown,0.5,
1996,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,566,363,56606363116,6,116,Tigonus,566.046875,-363.09375,170,Subtropical,Brown,0.5,
1997,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,552,331,5524433103,44,3,Tigonus,552.34375,-331.9765625,43,Subtropical,Brown,0.5,
1999,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,561,339,5617933981,79,81,Tigonus,561.6171875,-339.3671875,97,Subtropical,Brown,0.5,
2000,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,582,355,58210935527,109,27,Tigonus,582.8515625,-355.7890625,103,Subtropical,Brown,0.5,
2001,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,585,293,58534293105,34,105,Tigonus,585.265625,-293.1796875,131,Subtropical,Brown,0.5,
2003,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,578,290,57864290103,64,103,Tigonus,578.5,-290.1953125,-162,Subtropical,Brown,0.5,
2004,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,550,335,55080335116,80,116,Tigonus,550.625,-335.09375,43,Subtropical,Brown,0.5,
2005,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,573,353,57342353124,42,124,Tigonus,573.328125,-353.03125,-39,Subtropical,Brown,0.5,
2007,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,565,343,56513343111,13,111,Tigonus,565.1015625,-343.1328125,-131,Subtropical,Brown,0.5,
2009,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,575,322,57512432231,124,31,Tigonus,575.96875,-322.7578125,-39,Subtropical,Brown,0.5,
2010,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,477,356,47710135685,101,85,Tigonus,477.7890625,-356.3359375,-109,Subtropical,Brown,0.5,
2011,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,563,312,5634231281,42,81,Tigonus,563.328125,-312.3671875,1,Subtropical,Brown,0.5,
2012,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,508,358,508125358107,125,107,Tigonus,508.9765625,-358.1640625,-19,Subtropical,Brown,0.5,
2015,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,598,377,59811837780,118,80,Tigonus,598.921875,-377.375,-179,Subtropical,Brown,0.5,
2017,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,550,353,5505135346,51,46,Tigonus,550.3984375,-353.640625,-157,Subtropical,Brown,0.5,
2018,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,534,336,53412833632,128,32,Tigonus,535.0,-336.75,-133,Subtropical,Brown,0.5,
2021,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,577,292,5776329262,63,62,Tigonus,577.4921875,-292.515625,33,Subtropical,Brown,0.5,
2022,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,542,335,54246335128,46,128,Tigonus,542.359375,-335.0,88,Subtropical,Brown,0.5,
2024,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,577,350,5778035024,80,24,Tigonus,577.625,-350.8125,-167,Subtropical,Brown,0.5,
2025,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,581,337,5816033705,60,5,Tigonus,581.46875,-337.9609375,-54,Subtropical,Brown,0.5,
2027,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,555,325,5559932548,99,48,Tigonus,555.7734375,-325.625,-65,Subtropical,Brown,0.5,
2028,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,500,354,5006835439,68,39,Tigonus,500.53125,-354.6953125,3,Subtropical,Brown,0.5,
2031,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,525,343,5251534368,15,68,Tigonus,525.1171875,-343.46875,-73,Subtropical,Brown,0.5,
2034,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,578,291,57836291122,36,122,Tigonus,578.28125,-291.046875,133,Subtropical,Brown,0.5,
2037,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,591,381,591110381109,110,109,Tigonus,591.859375,-381.1484375,-41,Subtropical,Brown,0.5,
2038,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,562,362,56224362119,24,119,Tigonus,562.1875,-362.0703125,-93,Subtropical,Brown,0.5,
2039,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,566,364,56638364123,38,123,Tigonus,566.296875,-364.0390625,-54,Subtropical,Brown,0.5,
2040,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,558,358,55881358113,81,113,Tigonus,558.6328125,-358.1171875,137,Subtropical,Brown,0.5,
2041,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,569,339,5695233989,52,89,Tigonus,569.40625,-339.3046875,175,Subtropical,Brown,0.5,
2042,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,584,293,58412429335,124,35,Tigonus,584.96875,-293.7265625,-110,Subtropical,Brown,0.5,
2043,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,598,367,5983436744,34,44,Tigonus,598.265625,-367.65625,21,Subtropical,Brown,0.5,
2044,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_01,601,377,6017837730,78,30,Tigonus,601.609375,-377.765625,-40,Subtropical,Brown,0.5,
2046,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,576,374,5769437407,94,7,Tigonus,576.734375,-374.9453125,7,Subtropical,Brown,0.5,
2047,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,587,354,58711035467,110,67,Tigonus,587.859375,-354.4765625,-18,Subtropical,Brown,0.5,
2048,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,596,365,59613365104,13,104,Tigonus,596.1015625,-365.1875,74,Subtropical,Brown,0.5,
2050,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,545,329,545119329125,119,125,Tigonus,545.9296875,-329.0234375,-78,Subtropical,Brown,0.5,
2053,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,552,348,5529034841,90,41,Tigonus,552.703125,-348.6796875,-157,Subtropical,Brown,0.5,
2054,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,532,347,5320234751,2,51,Tigonus,532.015625,-347.6015625,32,Subtropical,Brown,0.5,
2055,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,561,359,5611735940,17,40,Tigonus,561.1328125,-359.6875,-176,Subtropical,Brown,0.5,
2056,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,531,361,531124361126,124,126,Tigonus,531.96875,-361.015625,10,Subtropical,Brown,0.5,
2057,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,558,337,55810333717,103,17,Tigonus,558.8046875,-337.8671875,-20,Subtropical,Brown,0.5,
2059,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,564,366,56436366118,36,118,Tigonus,564.28125,-366.078125,130,Subtropical,Brown,0.5,
2061,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,582,347,5822134707,21,7,Tigonus,582.1640625,-347.9453125,-112,Subtropical,Brown,0.5,
2064,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,490,353,49012435376,124,76,Tigonus,490.96875,-353.40625,135,Subtropical,Brown,0.5,
2065,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,551,364,5519136477,91,77,Tigonus,551.7109375,-364.3984375,178,Subtropical,Brown,0.5,
2066,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,604,375,6045837557,58,57,Tigonus,604.453125,-375.5546875,19,Subtropical,Brown,0.5,
2067,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_02,545,341,5452034108,20,8,Tigonus,545.15625,-341.9375,-69,Subtropical,Brown,0.5,
2068,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,557,343,5572934349,29,49,Tigonus,557.2265625,-343.6171875,-108,Subtropical,Brown,0.5,
2069,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,610,381,61065381114,65,114,Tigonus,610.5078125,-381.109375,-92,Subtropical,Brown,0.5,
2070,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,544,331,54490331108,90,108,Tigonus,544.703125,-331.15625,133,Subtropical,Brown,0.5,
2071,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,576,327,5765132719,51,19,Tigonus,576.3984375,-327.8515625,-81,Subtropical,Brown,0.5,
2072,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,569,356,56994356120,94,120,Tigonus,569.734375,-356.0625,69,Subtropical,Brown,0.5,
2073,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,564,344,5648034413,80,13,Tigonus,564.625,-344.8984375,90,Subtropical,Brown,0.5,
2074,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,508,358,5086735895,67,95,Tigonus,508.5234375,-358.2578125,43,Subtropical,Brown,0.5,
2075,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,549,344,54911344105,11,105,Tigonus,549.0859375,-344.1796875,174,Subtropical,Brown,0.5,
2077,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,569,347,56978347125,78,125,Tigonus,569.609375,-347.0234375,-75,Subtropical,Brown,0.5,
2078,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,567,346,5670334668,3,68,Tigonus,567.0234375,-346.46875,23,Subtropical,Brown,0.5,
2080,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,519,355,51912355113,12,113,Tigonus,519.09375,-355.1171875,-37,Subtropical,Brown,0.5,
2083,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,556,361,5567436118,74,18,Tigonus,556.578125,-361.859375,36,Subtropical,Brown,0.5,
2084,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,543,343,54313343105,13,105,Tigonus,543.1015625,-343.1796875,90,Subtropical,Brown,0.5,
2086,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,489,352,48943352106,43,106,Tigonus,489.3359375,-352.171875,175,Subtropical,Brown,0.5,
2090,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,567,331,5679733167,97,67,Tigonus,567.7578125,-331.4765625,-57,Subtropical,Brown,0.5,
2091,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,533,361,53373361103,73,103,Tigonus,533.5703125,-361.1953125,-129,Subtropical,Brown,0.5,
2093,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,567,351,5675435118,54,18,Tigonus,567.421875,-351.859375,3,Subtropical,Brown,0.5,
2094,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_01,491,355,4915935517,59,17,Tigonus,491.4609375,-355.8671875,158,Subtropical,Brown,0.5,
2097,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,575,347,5755434755,54,55,Tigonus,575.421875,-347.5703125,159,Subtropical,Brown,0.5,
2098,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,559,365,55912336510,123,10,Tigonus,559.9609375,-365.921875,-50,Subtropical,Brown,0.5,
2100,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,591,376,5919937668,99,68,Tigonus,591.7734375,-376.46875,-60,Subtropical,Brown,0.5,
2101,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,573,327,5732132779,21,79,Tigonus,573.1640625,-327.3828125,101,Subtropical,Brown,0.5,
2103,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,529,358,5298635892,86,92,Tigonus,529.671875,-358.28125,-7,Subtropical,Brown,0.5,
2104,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,578,380,57813380124,13,124,Tigonus,578.1015625,-380.03125,-173,Subtropical,Brown,0.5,
2105,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,572,376,5725137660,51,60,Tigonus,572.3984375,-376.53125,-92,Subtropical,Brown,0.5,
2107,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,551,333,5510533328,5,28,Tigonus,551.0390625,-333.78125,-141,Subtropical,Brown,0.5,
2114,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,558,323,55894323103,94,103,Tigonus,558.734375,-323.1953125,124,Subtropical,Brown,0.5,
2119,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,585,375,5852437572,24,72,Tigonus,585.1875,-375.4375,138,Subtropical,Brown,0.5,
2120,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,543,354,5436435441,64,41,Tigonus,543.5,-354.6796875,11,Subtropical,Brown,0.5,
2122,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,494,356,49435356128,35,128,Tigonus,494.2734375,-356.0,98,Subtropical,Brown,0.5,
2124,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,565,331,5654433138,44,38,Tigonus,565.34375,-331.703125,46,Subtropical,Brown,0.5,
2125,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,504,363,50411363109,11,109,Tigonus,504.0859375,-363.1484375,91,Subtropical,Brown,0.5,
2126,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,534,359,5344135991,41,91,Tigonus,534.3203125,-359.2890625,-55,Subtropical,Brown,0.5,
2128,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,493,359,49327359113,27,113,Tigonus,493.2109375,-359.1171875,97,Subtropical,Brown,0.5,
2129,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,558,339,558104339122,104,122,Tigonus,558.8125,-339.046875,-73,Subtropical,Brown,0.5,
2130,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,580,304,5805530465,55,65,Tigonus,580.4296875,-304.4921875,169,Subtropical,Brown,0.5,
2132,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,570,316,57082316102,82,102,Tigonus,570.640625,-316.203125,7,Subtropical,Brown,0.5,
2133,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_04,587,368,5875936852,59,52,Tigonus,587.4609375,-368.59375,104,Subtropical,Brown,0.5,
2134,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,575,358,5758535835,85,35,Tigonus,575.6640625,-358.7265625,-1,Subtropical,Brown,0.5,
2138,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,556,329,55611332968,113,68,Tigonus,556.8828125,-329.46875,-137,Subtropical,Brown,0.5,
2139,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_02,554,368,5546336846,63,46,Tigonus,554.4921875,-368.640625,-172,Subtropical,Brown,0.5,
2140,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,490,354,49057354103,57,103,Tigonus,490.4453125,-354.1953125,33,Subtropical,Brown,0.5,
2141,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,584,367,5846036790,60,90,Tigonus,584.46875,-367.296875,166,Subtropical,Brown,0.5,
2142,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,542,362,5421236213,12,13,Tigonus,542.09375,-362.8984375,-16,Subtropical,Brown,0.5,
2143,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,549,354,5494935422,49,22,Tigonus,549.3828125,-354.828125,-31,Subtropical,Brown,0.5,
2146,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,568,339,5687233966,72,66,Tigonus,568.5625,-339.484375,35,Subtropical,Brown,0.5,
2147,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,549,347,54914347114,14,114,Tigonus,549.109375,-347.109375,20,Subtropical,Brown,0.5,
2148,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,533,348,5333934869,39,69,Tigonus,533.3046875,-348.4609375,-169,Subtropical,Brown,0.5,
2152,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,568,371,56844371126,44,126,Tigonus,568.34375,-371.015625,-81,Subtropical,Brown,0.5,
2153,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,532,343,53212534349,125,49,Tigonus,532.9765625,-343.6171875,148,Subtropical,Brown,0.5,
2154,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,498,362,4988836245,88,45,Tigonus,498.6875,-362.6484375,47,Subtropical,Brown,0.5,
2155,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,480,361,48075361106,75,106,Tigonus,480.5859375,-361.171875,-156,Subtropical,Brown,0.5,
2156,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,592,355,5927935533,79,33,Tigonus,592.6171875,-355.7421875,-122,Subtropical,Brown,0.5,
2157,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_04,517,344,51716344125,16,125,Tigonus,517.125,-344.0234375,118,Subtropical,Brown,0.5,
2158,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,592,375,5922837546,28,46,Tigonus,592.21875,-375.640625,25,Subtropical,Brown,0.5,
2159,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,536,344,536128344103,128,103,Tigonus,537.0,-344.1953125,-42,Subtropical,Brown,0.5,
2160,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,508,348,5089134863,91,63,Tigonus,508.7109375,-348.5078125,157,Subtropical,Brown,0.5,
2162,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,578,326,5784332632,43,32,Tigonus,578.3359375,-326.75,-120,Subtropical,Brown,0.5,
2163,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,547,352,5472635220,26,20,Tigonus,547.203125,-352.84375,-172,Subtropical,Brown,0.5,
2164,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,538,353,53848353128,48,128,Tigonus,538.375,-353.0,97,Subtropical,Brown,0.5,
2165,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,583,346,5830634683,6,83,Tigonus,583.046875,-346.3515625,52,Subtropical,Brown,0.5,
2166,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,478,357,4787735740,77,40,Tigonus,478.6015625,-357.6875,177,Subtropical,Brown,0.5,
2171,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,547,330,54765330113,65,113,Tigonus,547.5078125,-330.1171875,-60,Subtropical,Brown,0.5,
2173,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,592,356,592123356126,123,126,Tigonus,592.9609375,-356.015625,36,Subtropical,Brown,0.5,
2174,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,574,362,57412436250,124,50,Tigonus,574.96875,-362.609375,-6,Subtropical,Brown,0.5,
2175,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,502,352,5027035279,70,79,Tigonus,502.546875,-352.3828125,179,Subtropical,Brown,0.5,
2176,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,578,297,5788829788,88,88,Tigonus,578.6875,-297.3125,164,Subtropical,Brown,0.5,
2177,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,576,354,5765635472,56,72,Tigonus,576.4375,-354.4375,139,Subtropical,Brown,0.5,
2178,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,589,372,5897037254,70,54,Tigonus,589.546875,-372.578125,93,Subtropical,Brown,0.5,
2179,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,572,331,572115331119,115,119,Tigonus,572.8984375,-331.0703125,114,Subtropical,Brown,0.5,
